idResultado,matriculaAlumno,matriculaProfesor,idMateria,idNivel,idTiempo,empleoAlumno,empleoProfesor,calificacionMateriaAlumno,categoriaEvaluacionProfesor
1027,2019010107,2000096581,2004,102,10,0,0,7,3
1028,2019010107,2000096581,2004,102,11,0,0,10,2
1029,2019010107,2000096581,2004,102,12,0,0,6,1
1030,2019010107,2000096581,2005,102,10,0,0,6,2
1031,2019010107,2000096581,2005,102,11,0,0,7,3
1032,2019010107,2000096581,2005,102,12,0,0,9,4
1033,2019010107,2003096583,2006,102,10,0,1,9,1
1034,2019010107,2003096583,2006,102,11,0,1,9,1
1035,2019010107,2003096583,2006,102,12,0,1,10,2
1036,2019010107,2003096582,2007,102,10,0,0,6,3
1037,2019010107,2003096582,2007,102,11,0,0,7,1
1038,2019010107,2003096582,2007,102,12,0,0,8,2
1039,2019010107,2003096582,2008,102,10,0,0,10,4
1040,2019010107,2003096582,2008,102,11,0,0,8,3
1041,2019010107,2003096582,2008,102,12,0,0,9,1
1042,2019010107,2003096582,2009,102,10,0,0,6,2
1043,2019010107,2003096582,2009,102,11,0,0,7,1
1044,2019010107,2003096582,2009,102,12,0,0,9,2
1045,2019010107,1997096580,3011,403,13,0,1,9,1
1046,2019010107,1997096580,3011,403,14,0,1,9,1
1047,2019010107,1997096580,3011,403,15,0,1,10,1
1048,2019010107,1997096580,3012,403,13,0,1,10,1
1049,2019010107,1997096580,3012,403,14,0,1,6,1
1050,2019010107,1997096580,3012,403,15,0,1,9,2
1051,2019010107,1997096580,3013,403,13,0,1,8,2
1052,2019010107,1997096580,3013,403,14,0,1,9,1
1053,2019010107,1997096580,3013,403,15,0,1,6,2
1054,2019010107,1997096580,3014,403,13,0,1,8,1
1055,2019010107,1997096580,3014,403,14,0,1,9,2
1056,2019010107,1997096580,3014,403,15,0,1,7,1
1057,2019010107,1999096579,3015,403,13,0,0,7,3
1058,2019010107,1999096579,3015,403,14,0,0,10,2
1059,2019010107,1999096579,3015,403,15,0,0,9,3
1060,2019010107,1999096579,3016,403,13,0,0,6,3
1061,2019010107,1999096579,3016,403,14,0,0,10,1
1062,2019010107,1999096579,3016,403,15,0,0,9,4
1063,2019010107,2003096578,3017,403,13,0,0,7,3
1064,2019010107,2003096578,3017,403,14,0,0,7,1
1065,2019010107,2003096578,3017,403,15,0,0,6,1
1066,2019010107,1999096579,3018,403,13,0,0,8,2
1067,2019010107,1999096579,3018,403,14,0,0,8,1
1068,2019010107,1999096579,3018,403,15,0,0,8,2
1069,2019010107,2003096578,3019,403,13,0,0,6,2
1070,2019010107,2003096578,3019,403,14,0,0,6,1
1071,2019010107,2003096578,3019,403,15,0,0,10,3
1072,2019010107,1997096580,3020,403,13,0,1,7,2
1073,2019010107,1997096580,3020,403,14,0,1,9,1
1074,2019010107,1997096580,3020,403,15,0,1,9,2
1075,2019010107,2005096576,4011,404,16,0,0,8,3
1076,2019010107,2005096576,4011,404,17,0,0,6,3
1077,2019010107,2005096576,4011,404,18,0,0,8,1
1078,2019010107,2005096577,4012,404,16,0,1,6,2
1079,2019010107,2005096577,4012,404,17,0,1,10,1
1080,2019010107,2005096577,4012,404,18,0,1,8,2
1081,2019010107,2000096575,4013,404,16,0,0,9,4
1082,2019010107,2000096575,4013,404,17,0,0,9,1
1083,2019010107,2000096575,4013,404,18,0,0,9,4
1084,2019010107,2005096576,4014,404,16,0,0,9,3
1085,2019010107,2005096576,4014,404,17,0,0,8,2
1086,2019010107,2005096576,4014,404,18,0,0,7,2
1087,2019010107,2005096577,4015,404,16,0,1,10,2
1088,2019010107,2005096577,4015,404,17,0,1,10,2
1089,2019010107,2005096577,4015,404,18,0,1,10,1
1090,2019010107,2000096575,4016,404,16,0,0,6,3
1091,2019010107,2000096575,4016,404,17,0,0,9,1
1092,2019010107,2000096575,4016,404,18,0,0,9,3
1093,2019010107,2005096577,4017,404,16,0,1,7,1
1094,2019010107,2005096577,4017,404,17,0,1,8,1
1095,2019010107,2005096577,4017,404,18,0,1,6,1
1096,2019010107,2005096577,4018,404,16,0,1,8,1
1097,2019010107,2005096577,4018,404,17,0,1,9,1
1098,2019010107,2005096577,4018,404,18,0,1,7,1
1099,2019010107,2005096577,4019,404,16,0,1,7,1
1100,2019010107,2005096577,4019,404,17,0,1,8,1
1101,2019010107,2005096577,4019,404,18,0,1,9,1
1102,2019010107,2002096574,5011,405,19,0,1,8,1
1103,2019010107,2002096574,5011,405,20,0,1,7,2
1104,2019010107,2002096574,5011,405,21,0,1,10,2
1105,2019010107,1992096572,5012,405,19,0,1,7,2
1106,2019010107,1992096572,5012,405,20,0,1,7,1
1107,2019010107,1992096572,5012,405,21,0,1,7,1
1108,2019010107,1988096573,5013,405,19,0,0,8,1
1109,2019010107,1988096573,5013,405,20,0,0,7,4
1110,2019010107,1988096573,5013,405,21,0,0,8,4
1111,2019010107,1988096573,5014,405,19,0,0,10,2
1112,2019010107,1988096573,5014,405,20,0,0,9,3
1113,2019010107,1988096573,5014,405,21,0,0,9,1
1114,2019010107,2002096574,5015,405,19,0,1,6,2
1115,2019010107,2002096574,5015,405,20,0,1,6,1
1116,2019010107,2002096574,5015,405,21,0,1,8,2
1117,2019010107,1992096572,5016,405,19,0,1,6,2
1118,2019010107,1992096572,5016,405,20,0,1,6,2
1119,2019010107,1992096572,5016,405,21,0,1,6,2
1120,2019010107,2002096574,5017,405,19,0,1,7,1
1121,2019010107,2002096574,5017,405,20,0,1,9,2
1122,2019010107,2002096574,5017,405,21,0,1,8,2
1123,2019010107,2002096574,5018,405,19,0,1,9,1
1124,2019010107,2002096574,5018,405,20,0,1,6,1
1125,2019010107,2002096574,5018,405,21,0,1,6,2
1126,2019010107,2002096574,5019,405,19,0,1,9,1
1127,2019010107,2002096574,5019,405,20,0,1,10,1
1128,2019010107,2002096574,5019,405,21,0,1,9,1
1129,2019010107,1996096569,6011,406,22,0,0,6,2
1130,2019010107,1996096569,6011,406,23,0,0,10,4
1131,2019010107,1996096569,6011,406,24,0,0,6,4
1132,2019010107,1990096567,6012,406,22,0,0,7,1
1133,2019010107,1990096567,6012,406,23,0,0,9,2
1134,2019010107,1990096567,6012,406,24,0,0,6,2
1135,2019010107,1984096568,6013,406,22,0,1,8,2
1136,2019010107,1984096568,6013,406,23,0,1,9,2
1137,2019010107,1984096568,6013,406,24,0,1,9,2
1138,2019010107,1990096567,6014,406,22,0,0,8,2
1139,2019010107,1990096567,6014,406,23,0,0,6,1
1140,2019010107,1990096567,6014,406,24,0,0,9,4
1141,2019010107,1984096568,6015,406,22,0,1,6,1
1142,2019010107,1984096568,6015,406,23,0,1,10,2
1143,2019010107,1984096568,6015,406,24,0,1,6,2
1144,2019010107,1999096570,6016,406,22,0,1,7,2
1145,2019010107,1999096570,6016,406,23,0,1,9,1
1146,2019010107,1999096570,6016,406,24,0,1,9,2
1147,2019010107,1996096569,6017,406,22,0,0,9,1
1148,2019010107,1996096569,6017,406,23,0,0,10,4
1149,2019010107,1996096569,6017,406,24,0,0,7,4
1150,2019010107,1987096571,6018,406,22,0,0,9,4
1151,2019010107,1987096571,6018,406,23,0,0,9,1
1152,2019010107,1987096571,6018,406,24,0,0,7,1
1153,2019010107,1996096569,6019,406,22,0,0,8,4
1154,2019010107,1996096569,6019,406,23,0,0,10,3
1155,2019010107,1996096569,6019,406,24,0,0,7,1
1156,2020010108,2003096586,1001,101,13,0,1,9,2
1157,2020010108,2003096586,1001,101,14,0,1,8,2
1158,2020010108,2003096586,1001,101,15,0,1,8,1
1159,2020010108,1997096584,1002,101,13,0,0,9,3
1160,2020010108,1997096584,1002,101,14,0,0,8,3
1161,2020010108,1997096584,1002,101,15,0,0,8,1
1162,2020010108,2000096585,1003,101,13,0,1,9,1
1163,2020010108,2000096585,1003,101,14,0,1,7,2
1164,2020010108,2000096585,1003,101,15,0,1,8,2
1165,2020010108,1997096584,1004,101,13,0,0,6,3
1166,2020010108,1997096584,1004,101,14,0,0,7,2
1167,2020010108,1997096584,1004,101,15,0,0,6,4
1168,2020010108,2000096585,1005,101,13,0,1,8,1
1169,2020010108,2000096585,1005,101,14,0,1,10,1
1170,2020010108,2000096585,1005,101,15,0,1,7,2
1171,2020010108,2003096586,1006,101,13,0,1,6,2
1172,2020010108,2003096586,1006,101,14,0,1,10,1
1173,2020010108,2003096586,1006,101,15,0,1,6,1
1174,2020010108,2000096585,1007,101,13,0,1,6,2
1175,2020010108,2000096585,1007,101,14,0,1,6,2
1176,2020010108,2000096585,1007,101,15,0,1,6,1
1177,2020010108,2003096586,1008,101,13,0,1,6,1
1178,2020010108,2003096586,1008,101,14,0,1,8,1
1179,2020010108,2003096586,1008,101,15,0,1,10,1
1180,2020010108,2000096585,1009,101,13,0,1,9,2
1181,2020010108,2000096585,1009,101,14,0,1,10,2
1182,2020010108,2000096585,1009,101,15,0,1,7,1
1183,2020010108,2003096583,2001,102,16,0,1,9,2
1184,2020010108,2003096583,2001,102,17,0,1,9,1
1185,2020010108,2003096583,2001,102,18,0,1,8,2
1186,2020010108,2003096582,2002,102,16,0,0,10,4
1187,2020010108,2003096582,2002,102,17,0,0,7,1
1188,2020010108,2003096582,2002,102,18,0,0,8,1
1189,2020010108,2000096581,2003,102,16,0,0,6,2
1190,2020010108,2000096581,2003,102,17,0,0,10,3
1191,2020010108,2000096581,2003,102,18,0,0,8,2
1192,2020010108,2003096583,2004,102,16,0,1,6,2
1193,2020010108,2003096583,2004,102,17,0,1,10,1
1194,2020010108,2003096583,2004,102,18,0,1,9,1
1195,2020010108,2000096581,2005,102,16,0,0,10,4
1196,2020010108,2000096581,2005,102,17,0,0,8,2
1197,2020010108,2000096581,2005,102,18,0,0,6,4
1198,2020010108,2000096581,2006,102,16,0,0,9,2
1199,2020010108,2000096581,2006,102,17,0,0,9,3
1200,2020010108,2000096581,2006,102,18,0,0,8,3
1201,2020010108,2000096581,2007,102,16,0,0,8,4
1202,2020010108,2000096581,2007,102,17,0,0,10,1
1203,2020010108,2000096581,2007,102,18,0,0,8,4
1204,2020010108,2003096582,2008,102,16,0,0,8,4
1205,2020010108,2003096582,2008,102,17,0,0,10,4
1206,2020010108,2003096582,2008,102,18,0,0,6,4
1207,2020010108,2003096583,2009,102,16,0,1,7,1
1208,2020010108,2003096583,2009,102,17,0,1,10,2
1209,2020010108,2003096583,2009,102,18,0,1,10,1
1210,2020010108,1997096580,3011,403,19,0,1,6,1
1211,2020010108,1997096580,3011,403,20,0,1,10,1
1212,2020010108,1997096580,3011,403,21,0,1,8,1
1213,2020010108,1997096580,3012,403,19,0,1,6,1
1214,2020010108,1997096580,3012,403,20,0,1,9,1
1215,2020010108,1997096580,3012,403,21,0,1,7,1
1216,2020010108,2003096578,3013,403,19,0,0,6,1
1217,2020010108,2003096578,3013,403,20,0,0,6,1
1218,2020010108,2003096578,3013,403,21,0,0,6,4
1219,2020010108,1997096580,3014,403,19,0,1,9,1
1220,2020010108,1997096580,3014,403,20,0,1,8,1
1221,2020010108,1997096580,3014,403,21,0,1,10,1
1222,2020010108,1997096580,3015,403,19,0,1,7,2
1223,2020010108,1997096580,3015,403,20,0,1,9,2
1224,2020010108,1997096580,3015,403,21,0,1,7,2
1225,2020010108,1997096580,3016,403,19,0,1,7,1
1226,2020010108,1997096580,3016,403,20,0,1,6,1
1227,2020010108,1997096580,3016,403,21,0,1,9,2
1228,2020010108,1999096579,3017,403,19,0,0,7,4
1229,2020010108,1999096579,3017,403,20,0,0,10,1
1230,2020010108,1999096579,3017,403,21,0,0,10,1
1231,2020010108,1997096580,3018,403,19,0,1,7,1
1232,2020010108,1997096580,3018,403,20,0,1,9,2
1233,2020010108,1997096580,3018,403,21,0,1,8,1
1234,2020010108,2003096578,3019,403,19,0,0,7,4
1235,2020010108,2003096578,3019,403,20,0,0,10,2
1236,2020010108,2003096578,3019,403,21,0,0,8,2
1237,2020010108,2003096578,3020,403,19,0,0,8,3
1238,2020010108,2003096578,3020,403,20,0,0,8,2
1239,2020010108,2003096578,3020,403,21,0,0,9,4
1240,2020010108,2005096576,4011,404,22,0,0,6,3
1241,2020010108,2005096576,4011,404,23,0,0,9,2
1242,2020010108,2005096576,4011,404,24,0,0,7,4
1243,2020010108,2005096576,4012,404,22,0,0,7,4
1244,2020010108,2005096576,4012,404,23,0,0,7,3
1245,2020010108,2005096576,4012,404,24,0,0,7,1
1246,2020010108,2005096577,4013,404,22,0,1,10,2
1247,2020010108,2005096577,4013,404,23,0,1,7,2
1248,2020010108,2005096577,4013,404,24,0,1,6,1
1249,2020010108,2005096577,4014,404,22,0,1,9,1
1250,2020010108,2005096577,4014,404,23,0,1,10,2
1251,2020010108,2005096577,4014,404,24,0,1,8,2
1252,2020010108,2005096576,4015,404,22,0,0,10,4
1253,2020010108,2005096576,4015,404,23,0,0,8,1
1254,2020010108,2005096576,4015,404,24,0,0,7,3
1255,2020010108,2005096577,4016,404,22,0,1,6,1
1256,2020010108,2005096577,4016,404,23,0,1,8,1
1257,2020010108,2005096577,4016,404,24,0,1,8,1
1258,2020010108,2000096575,4017,404,22,0,0,8,2
1259,2020010108,2000096575,4017,404,23,0,0,6,4
1260,2020010108,2000096575,4017,404,24,0,0,7,4
1261,2020010108,2005096577,4018,404,22,0,1,8,2
1262,2020010108,2005096577,4018,404,23,0,1,9,1
1263,2020010108,2005096577,4018,404,24,0,1,9,2
1264,2020010108,2005096577,4019,404,22,0,1,7,2
1265,2020010108,2005096577,4019,404,23,0,1,6,2
1266,2020010108,2005096577,4019,404,24,0,1,10,1
1267,2020010108,1992096572,5011,405,25,1,1,5,1
1268,2020010108,1992096572,5011,405,26,1,1,8,2
1269,2020010108,1992096572,5011,405,27,1,1,6,2
1270,2020010108,1988096573,5012,405,25,1,0,8,2
1271,2020010108,1988096573,5012,405,26,1,0,9,1
1272,2020010108,1988096573,5012,405,27,1,0,9,2
1273,2020010108,1992096572,5013,405,25,1,1,5,2
1274,2020010108,1992096572,5013,405,26,1,1,9,1
1275,2020010108,1992096572,5013,405,27,1,1,5,1
1276,2020010108,2002096574,5014,405,25,1,1,5,1
1277,2020010108,2002096574,5014,405,26,1,1,5,1
1278,2020010108,2002096574,5014,405,27,1,1,9,2
1279,2020010108,1988096573,5015,405,25,1,0,7,4
1280,2020010108,1988096573,5015,405,26,1,0,7,3
1281,2020010108,1988096573,5015,405,27,1,0,6,4
1282,2020010108,1992096572,5016,405,25,1,1,9,1
1283,2020010108,1992096572,5016,405,26,1,1,5,1
1284,2020010108,1992096572,5016,405,27,1,1,9,2
1285,2020010108,1992096572,5017,405,25,1,1,5,2
1286,2020010108,1992096572,5017,405,26,1,1,5,1
1287,2020010108,1992096572,5017,405,27,1,1,7,2
1288,2020010108,1988096573,5018,405,25,1,0,6,2
1289,2020010108,1988096573,5018,405,26,1,0,6,4
1290,2020010108,1988096573,5018,405,27,1,0,9,1
1291,2020010108,1992096572,5019,405,25,1,1,6,1
1292,2020010108,1992096572,5019,405,26,1,1,5,2
1293,2020010108,1992096572,5019,405,27,1,1,6,2
1294,2020010108,1984096568,6011,406,28,1,1,6,1
1295,2020010108,1984096568,6011,406,29,1,1,6,2
1296,2020010108,1984096568,6011,406,30,1,1,6,1
1297,2020010108,1996096569,6012,406,28,1,0,9,2
1298,2020010108,1996096569,6012,406,29,1,0,6,3
1299,2020010108,1996096569,6012,406,30,1,0,6,3
1300,2020010108,1984096568,6013,406,28,1,1,8,1
1301,2020010108,1984096568,6013,406,29,1,1,5,2
1302,2020010108,1984096568,6013,406,30,1,1,6,2
1303,2020010108,1996096569,6014,406,28,1,0,9,2
1304,2020010108,1996096569,6014,406,29,1,0,9,1
1305,2020010108,1996096569,6014,406,30,1,0,5,4
1306,2020010108,1999096570,6015,406,28,1,1,6,2
1307,2020010108,1999096570,6015,406,29,1,1,7,1
1308,2020010108,1999096570,6015,406,30,1,1,9,1
1309,2020010108,1990096567,6016,406,28,1,0,6,3
1310,2020010108,1990096567,6016,406,29,1,0,8,2
1311,2020010108,1990096567,6016,406,30,1,0,5,4
1312,2020010108,1996096569,6017,406,28,1,0,6,2
1313,2020010108,1996096569,6017,406,29,1,0,8,2
1314,2020010108,1996096569,6017,406,30,1,0,6,3
1315,2020010108,1999096570,6018,406,28,1,1,8,1
1316,2020010108,1999096570,6018,406,29,1,1,7,2
1317,2020010108,1999096570,6018,406,30,1,1,6,2
1318,2020010108,1984096568,6019,406,28,1,1,8,2
1319,2020010108,1984096568,6019,406,29,1,1,5,2
1320,2020010108,1984096568,6019,406,30,1,1,5,1
1321,2020010109,2000096585,1001,101,13,0,1,9,2
1322,2020010109,2000096585,1001,101,14,0,1,6,1
1323,2020010109,2000096585,1001,101,15,0,1,9,1
1324,2020010109,2003096586,1002,101,13,0,1,9,2
1325,2020010109,2003096586,1002,101,14,0,1,8,1
1326,2020010109,2003096586,1002,101,15,0,1,10,2
1327,2020010109,2000096585,1003,101,13,0,1,8,2
1328,2020010109,2000096585,1003,101,14,0,1,6,2
1329,2020010109,2000096585,1003,101,15,0,1,7,1
1330,2020010109,1997096584,1004,101,13,0,0,9,4
1331,2020010109,1997096584,1004,101,14,0,0,7,3
1332,2020010109,1997096584,1004,101,15,0,0,8,1
1333,2020010109,2000096585,1005,101,13,0,1,8,2
1334,2020010109,2000096585,1005,101,14,0,1,10,1
1335,2020010109,2000096585,1005,101,15,0,1,10,1
1336,2020010109,1997096584,1006,101,13,0,0,9,4
1337,2020010109,1997096584,1006,101,14,0,0,7,2
1338,2020010109,1997096584,1006,101,15,0,0,10,3
1339,2020010109,2000096585,1007,101,13,0,1,10,1
1340,2020010109,2000096585,1007,101,14,0,1,7,2
1341,2020010109,2000096585,1007,101,15,0,1,9,1
1342,2020010109,1997096584,1008,101,13,0,0,6,3
1343,2020010109,1997096584,1008,101,14,0,0,6,4
1344,2020010109,1997096584,1008,101,15,0,0,6,1
1345,2020010109,2003096586,1009,101,13,0,1,8,1
1346,2020010109,2003096586,1009,101,14,0,1,8,2
1347,2020010109,2003096586,1009,101,15,0,1,10,2
1348,2020010109,2003096583,2001,102,16,0,1,10,1
1349,2020010109,2003096583,2001,102,17,0,1,6,2
1350,2020010109,2003096583,2001,102,18,0,1,10,1
1351,2020010109,2000096581,2002,102,16,0,0,8,4
1352,2020010109,2000096581,2002,102,17,0,0,7,4
1353,2020010109,2000096581,2002,102,18,0,0,7,2
1354,2020010109,2003096582,2003,102,16,0,0,9,2
1355,2020010109,2003096582,2003,102,17,0,0,10,3
1356,2020010109,2003096582,2003,102,18,0,0,6,3
1357,2020010109,2003096582,2004,102,16,0,0,6,2
1358,2020010109,2003096582,2004,102,17,0,0,8,2
1359,2020010109,2003096582,2004,102,18,0,0,7,2
1360,2020010109,2003096583,2005,102,16,0,1,9,1
1361,2020010109,2003096583,2005,102,17,0,1,9,1
1362,2020010109,2003096583,2005,102,18,0,1,6,2
1363,2020010109,2003096583,2006,102,16,0,1,6,1
1364,2020010109,2003096583,2006,102,17,0,1,10,1
1365,2020010109,2003096583,2006,102,18,0,1,10,2
1366,2020010109,2003096582,2007,102,16,0,0,10,1
1367,2020010109,2003096582,2007,102,17,0,0,7,3
1368,2020010109,2003096582,2007,102,18,0,0,6,1
1369,2020010109,2000096581,2008,102,16,0,0,10,1
1370,2020010109,2000096581,2008,102,17,0,0,10,2
1371,2020010109,2000096581,2008,102,18,0,0,10,1
1372,2020010109,2003096582,2009,102,19,0,0,8,1
1373,2020010109,2003096582,2009,102,20,0,0,6,1
1374,2020010109,2003096582,2009,102,21,0,0,6,3
1375,2020010109,1999096579,3011,403,19,0,0,7,4
1376,2020010109,1999096579,3011,403,20,0,0,6,3
1377,2020010109,1999096579,3011,403,21,0,0,7,1
1378,2020010109,1999096579,3012,403,19,0,0,9,3
1379,2020010109,1999096579,3012,403,20,0,0,8,1
1380,2020010109,1999096579,3012,403,21,0,0,8,1
1381,2020010109,1999096579,3013,403,19,0,0,8,2
1382,2020010109,1999096579,3013,403,20,0,0,9,2
1383,2020010109,1999096579,3013,403,21,0,0,9,2
1384,2020010109,2003096578,3014,403,19,0,0,6,1
1385,2020010109,2003096578,3014,403,20,0,0,10,1
1386,2020010109,2003096578,3014,403,21,0,0,6,2
1387,2020010109,1997096580,3015,403,19,0,1,6,1
1388,2020010109,1997096580,3015,403,20,0,1,6,1
1389,2020010109,1997096580,3015,403,21,0,1,8,1
1390,2020010109,2003096578,3016,403,19,0,0,6,3
1391,2020010109,2003096578,3016,403,20,0,0,8,3
1392,2020010109,2003096578,3016,403,21,0,0,6,2
1393,2020010109,1997096580,3017,403,19,0,1,7,1
1394,2020010109,1997096580,3017,403,20,0,1,7,2
1395,2020010109,1997096580,3017,403,21,0,1,6,1
1396,2020010109,1997096580,3018,403,19,0,1,7,2
1397,2020010109,1997096580,3018,403,20,0,1,9,1
1398,2020010109,1997096580,3018,403,21,0,1,8,2
1399,2020010109,1999096579,3019,403,19,0,0,10,3
1400,2020010109,1999096579,3019,403,20,0,0,6,2
1401,2020010109,1999096579,3019,403,21,0,0,6,1
1402,2020010109,1999096579,3020,403,19,0,0,9,2
1403,2020010109,1999096579,3020,403,20,0,0,8,1
1404,2020010109,1999096579,3020,403,21,0,0,9,4
1405,2020010109,2000096575,4011,404,22,0,0,7,2
1406,2020010109,2000096575,4011,404,23,0,0,7,3
1407,2020010109,2000096575,4011,404,24,0,0,10,3
1408,2020010109,2000096575,4012,404,22,0,0,6,2
1409,2020010109,2000096575,4012,404,23,0,0,7,1
1410,2020010109,2000096575,4012,404,24,0,0,7,3
1411,2020010109,2005096576,4013,404,22,0,0,9,3
1412,2020010109,2005096576,4013,404,23,0,0,7,1
1413,2020010109,2005096576,4013,404,24,0,0,8,1
1414,2020010109,2005096577,4014,404,22,0,1,6,1
1415,2020010109,2005096577,4014,404,23,0,1,6,1
1416,2020010109,2005096577,4014,404,24,0,1,10,2
1417,2020010109,2000096575,4015,404,22,0,0,6,3
1418,2020010109,2000096575,4015,404,23,0,0,10,2
1419,2020010109,2000096575,4015,404,24,0,0,7,3
1420,2020010109,2005096576,4016,404,22,0,0,7,3
1421,2020010109,2005096576,4016,404,23,0,0,10,2
1422,2020010109,2005096576,4016,404,24,0,0,6,3
1423,2020010109,2005096577,4017,404,22,0,1,10,2
1424,2020010109,2005096577,4017,404,23,0,1,9,2
1425,2020010109,2005096577,4017,404,24,0,1,10,2
1426,2020010109,2000096575,4018,404,22,0,0,9,1
1427,2020010109,2000096575,4018,404,23,0,0,8,4
1428,2020010109,2000096575,4018,404,24,0,0,10,3
1429,2020010109,2000096575,4019,404,22,0,0,6,3
1430,2020010109,2000096575,4019,404,23,0,0,6,2
1431,2020010109,2000096575,4019,404,24,0,0,8,4
1432,2020010109,2002096574,5011,405,25,0,1,8,1
1433,2020010109,2002096574,5011,405,26,0,1,9,2
1434,2020010109,2002096574,5011,405,27,0,1,10,1
1435,2020010109,2002096574,5012,405,25,0,1,10,2
1436,2020010109,2002096574,5012,405,26,0,1,7,2
1437,2020010109,2002096574,5012,405,27,0,1,8,1
1438,2020010109,1988096573,5013,405,25,0,0,7,4
1439,2020010109,1988096573,5013,405,26,0,0,8,2
1440,2020010109,1988096573,5013,405,27,0,0,9,2
1441,2020010109,1992096572,5014,405,25,0,1,6,2
1442,2020010109,1992096572,5014,405,26,0,1,10,2
1443,2020010109,1992096572,5014,405,27,0,1,7,1
1444,2020010109,2002096574,5015,405,25,0,1,9,2
1445,2020010109,2002096574,5015,405,26,0,1,7,2
1446,2020010109,2002096574,5015,405,27,0,1,9,1
1447,2020010109,1992096572,5016,405,25,0,1,9,2
1448,2020010109,1992096572,5016,405,26,0,1,8,2
1449,2020010109,1992096572,5016,405,27,0,1,6,2
1450,2020010109,1988096573,5017,405,25,0,0,7,3
1451,2020010109,1988096573,5017,405,26,0,0,8,1
1452,2020010109,1988096573,5017,405,27,0,0,10,2
1453,2020010109,2002096574,5018,405,25,0,1,6,2
1454,2020010109,2002096574,5018,405,26,0,1,10,1
1455,2020010109,2002096574,5018,405,27,0,1,10,1
1456,2020010109,1988096573,5019,405,25,0,0,10,4
1457,2020010109,1988096573,5019,405,26,0,0,9,3
1458,2020010109,1988096573,5019,405,27,0,0,8,1
1459,2020010109,1984096568,6011,406,28,0,1,6,2
1460,2020010109,1984096568,6011,406,29,0,1,6,1
1461,2020010109,1984096568,6011,406,30,0,1,9,1
1462,2020010109,1984096568,6012,406,28,0,1,10,2
1463,2020010109,1984096568,6012,406,29,0,1,8,1
1464,2020010109,1984096568,6012,406,30,0,1,9,2
1465,2020010109,1987096571,6013,406,28,0,0,7,4
1466,2020010109,1987096571,6013,406,29,0,0,8,4
1467,2020010109,1987096571,6013,406,30,0,0,9,3
1468,2020010109,1996096569,6014,406,28,0,0,10,2
1469,2020010109,1996096569,6014,406,29,0,0,9,3
1470,2020010109,1996096569,6014,406,30,0,0,7,1
1471,2020010109,1987096571,6015,406,28,0,0,8,1
1472,2020010109,1987096571,6015,406,29,0,0,7,1
1473,2020010109,1987096571,6015,406,30,0,0,9,1
1474,2020010109,1990096567,6016,406,28,0,0,10,3
1475,2020010109,1990096567,6016,406,29,0,0,9,2
1476,2020010109,1990096567,6016,406,30,0,0,6,3
1477,2020010109,1996096569,6017,406,28,0,0,10,1
1478,2020010109,1996096569,6017,406,29,0,0,8,3
1479,2020010109,1996096569,6017,406,30,0,0,9,4
1480,2020010109,1990096567,6018,406,28,0,0,7,4
1481,2020010109,1990096567,6018,406,29,0,0,6,4
1482,2020010109,1990096567,6018,406,30,0,0,7,2
1483,2020010109,1990096567,6019,406,28,0,0,9,1
1484,2020010109,1990096567,6019,406,29,0,0,9,4
1485,2020010109,1990096567,6019,406,30,0,0,10,4
1486,2020010110,1997096584,1001,101,13,0,0,6,4
1487,2020010110,1997096584,1001,101,14,0,0,9,3
1488,2020010110,1997096584,1001,101,15,0,0,6,4
1489,2020010110,2003096586,1002,101,13,0,1,7,1
1490,2020010110,2003096586,1002,101,14,0,1,8,2
1491,2020010110,2003096586,1002,101,15,0,1,6,2
1492,2020010110,2000096585,1003,101,13,0,1,6,1
1493,2020010110,2000096585,1003,101,14,0,1,8,1
1494,2020010110,2000096585,1003,101,15,0,1,7,2
1495,2020010110,1997096584,1004,101,13,0,0,8,1
1496,2020010110,1997096584,1004,101,14,0,0,8,1
1497,2020010110,1997096584,1004,101,15,0,0,7,3
1498,2020010110,2000096585,1005,101,13,0,1,7,1
1499,2020010110,2000096585,1005,101,14,0,1,9,1
1500,2020010110,2000096585,1005,101,15,0,1,7,1
1501,2020010110,2000096585,1006,101,13,0,1,9,1
1502,2020010110,2000096585,1006,101,14,0,1,8,1
1503,2020010110,2000096585,1006,101,15,0,1,6,1
1504,2020010110,1997096584,1007,101,13,0,0,10,3
1505,2020010110,1997096584,1007,101,14,0,0,6,4
1506,2020010110,1997096584,1007,101,15,0,0,8,3
1507,2020010110,2000096585,1008,101,13,0,1,10,1
1508,2020010110,2000096585,1008,101,14,0,1,7,1
1509,2020010110,2000096585,1008,101,15,0,1,9,2
1510,2020010110,2003096586,1009,101,13,0,1,9,1
1511,2020010110,2003096586,1009,101,14,0,1,6,2
1512,2020010110,2003096586,1009,101,15,0,1,10,2
1513,2020010110,2003096582,2001,102,16,0,0,6,1
1514,2020010110,2003096582,2001,102,17,0,0,8,2
1515,2020010110,2003096582,2001,102,18,0,0,10,4
1516,2020010110,2003096582,2002,102,16,0,0,6,1
1517,2020010110,2003096582,2002,102,17,0,0,8,1
1518,2020010110,2003096582,2002,102,18,0,0,8,1
1519,2020010110,2000096581,2003,102,16,0,0,6,1
1520,2020010110,2000096581,2003,102,17,0,0,10,3
1521,2020010110,2000096581,2003,102,18,0,0,8,2
1522,2020010110,2000096581,2004,102,16,0,0,7,4
1523,2020010110,2000096581,2004,102,17,0,0,6,3
